stage,layer,layer_type,layer_category,tensor_type,count,min,max,min_abs_nonzero,empirical_min_spacing,frac_zero,format,verdict,mean_rel_error,max_rel_error,frac_overflow,frac_underflow_of_nonzero,scale
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.021516792476177216,0.02457221783697605,8.810101462586317e-06,4.037865437567234e-07,0.0,FP16,Sufficient,0.0001728485738058375,0.0012923760549010516,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.021516792476177216,0.02457221783697605,8.810101462586317e-06,4.037865437567234e-07,0.0,FP8_E4M3,Not sufficient,0.30235613223032554,1.0,0.0,0.175,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.021516792476177216,0.02457221783697605,8.810101462586317e-06,4.037865437567234e-07,0.0,FP8_E5M2,Marginal,0.04570800455983995,0.7319651910138829,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.021516792476177216,0.02457221783697605,8.810101462586317e-06,4.037865437567234e-07,0.0,INT16,Sufficient,0.00024104273350728563,0.021428594558604793,,,7.499074629040209e-07
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_gradient,320,-0.021516792476177216,0.02457221783697605,8.810101462586317e-06,4.037865437567234e-07,0.0,INT8,Marginal,0.052264332823125204,1.0,,,0.00019348203021240986
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_update,320,-0.001769423484802246,0.0015399456024169922,4.5299530029296875e-06,5.960464477539063e-08,0.0,FP16,Sufficient,0.00012011015889432462,0.00048756704046806434,0.0,0.0,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_update,320,-0.001769423484802246,0.0015399456024169922,4.5299530029296875e-06,5.960464477539063e-08,0.0,FP8_E4M3,Not sufficient,0.9846242068036641,1.0,0.0,0.965625,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_update,320,-0.001769423484802246,0.0015399456024169922,4.5299530029296875e-06,5.960464477539063e-08,0.0,FP8_E5M2,Marginal,0.0651081032947927,1.0,0.0,0.009375,
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_update,320,-0.001769423484802246,0.0015399456024169922,4.5299530029296875e-06,5.960464477539063e-08,0.0,INT16,Sufficient,0.00012412615844114222,0.003430280465102129,,,5.400016738798932e-08
begin,layer1.0.bn1,BatchNorm2d,batchnorm,weight_update,320,-0.001769423484802246,0.0015399456024169922,4.5299530029296875e-06,5.960464477539063e-08,0.0,INT8,Marginal,0.034306482758428826,1.0,,,1.3932468384269654e-05
begin,layer1.0.conv2,Conv2d,conv,weight,36864,-0.04166552051901817,0.041664425283670425,1.948326826095581e-06,3.725290298461914e-09,0.0,FP16,Sufficient,0.00018277275009727655,0.009628610729023384,0.0,0.0,
begin,layer1.0.conv2,Conv2d,conv,weight,36864,-0.04166552051901817,0.041664425283670425,1.948326826095581e-06,3.725290298461914e-09,0.0,FP8_E4M3,Not sufficient,0.07293055277465182,1.0,0.0,0.0242,
begin,layer1.0.conv2,Conv2d,conv,weight,36864,-0.04166552051901817,0.041664425283670425,1.948326826095581e-06,3.725290298461914e-09,0.0,FP8_E5M2,Marginal,0.0452293842831005,1.0,0.0,0.0003,
begin,layer1.0.conv2,Conv2d,conv,weight,36864,-0.04166552051901817,0.041664425283670425,1.948326826095581e-06,3.725290298461914e-09,0.0,INT16,Sufficient,0.0001111319359928527,0.3052939227144131,,,1.2715695827820115e-06
begin,layer1.0.conv2,Conv2d,conv,weight,36864,-0.04166552051901817,0.041664425283670425,1.948326826095581e-06,3.725290298461914e-09,0.0,INT8,Sufficient,0.015296290536272308,1.0,,,0.00032807496471667853
begin,layer1.0.conv2,Conv2d,conv,input,41943040,0.0,8.971663475036621,2.364846984903579e-08,4.656612873077393e-10,0.4965003728866577,FP16,Sufficient,8.973535017640826e-05,0.00048673547716547046,0.0,0.0,
begin,layer1.0.conv2,Conv2d,conv,input,41943040,0.0,8.971663475036621,2.364846984903579e-08,4.656612873077393e-10,0.4965003728866577,FP8_E4M3,Sufficient,0.012149702970182278,1.0,0.0,0.0005885237861696911,
begin,layer1.0.conv2,Conv2d,conv,input,41943040,0.0,8.971663475036621,2.364846984903579e-08,4.656612873077393e-10,0.4965003728866577,FP8_E5M2,Marginal,0.022934324339762318,0.11110922730599998,0.0,0.0,
begin,layer1.0.conv2,Conv2d,conv,input,41943040,0.0,8.971663475036621,2.364846984903579e-08,4.656612873077393e-10,0.4965003728866577,INT16,Sufficient,0.00020643331455399148,1.0,,,0.00020289814722862875
begin,layer1.0.conv2,Conv2d,conv,input,41943040,0.0,8.971663475036621,2.364846984903579e-08,4.656612873077393e-10,0.4965003728866577,INT8,Marginal,0.03153008173944978,1.0,,,0.052349319608192744
begin,layer1.0.conv2,Conv2d,conv,activation,41943040,-2.812650203704834,3.736964225769043,1.1175870895385742e-08,9.313225746154785e-10,2.384185791015625e-08,FP16,Sufficient,0.00017706353479495057,0.0006253908692933083,0.0,0.0,
begin,layer1.0.conv2,Conv2d,conv,activation,41943040,-2.812650203704834,3.736964225769043,1.1175870895385742e-08,9.313225746154785e-10,2.384185791015625e-08,FP8_E4M3,Marginal,0.026930228823528295,1.0,0.0,0.00215,
begin,layer1.0.conv2,Conv2d,conv,activation,41943040,-2.812650203704834,3.736964225769043,1.1175870895385742e-08,9.313225746154785e-10,2.384185791015625e-08,FP8_E5M2,Marginal,0.04520749926379422,1.0,0.0,5e-05,
begin,layer1.0.conv2,Conv2d,conv,activation,41943040,-2.812650203704834,3.736964225769043,1.1175870895385742e-08,9.313225746154785e-10,2.384185791015625e-08,INT16,Sufficient,0.0005278778603480679,1.0,,,6.367103964800685e-05
